tile_id,project_year,easting_m,northing_m,height_m
S13_4921_30,2016,3483810.0,1155393.0,24.754
S13_4921_30,2016,3483430.0,1156523.0,50.839
S13_4921_30,2016,3483380.0,1156273.0,22.802
S13_4921_30,2016,3484300.0,1156598.0,9.589
S13_4921_30,2016,3483650.0,1155648.0,4.023
S13_4921_30,2016,3484455.0,1156033.0,13.961
S13_4921_30,2016,3483115.0,1155463.0,17.98
S13_4921_30,2016,3483235.0,1155363.0,7.476
S13_4921_30,2016,3483540.0,1156403.0,11.535
S13_4921_30,2016,3483760.0,1155498.0,52.758
S13_4921_30,2016,3483105.0,1155588.0,5.919
S13_4921_30,2016,3483080.0,1155598.0,5.385
S13_4921_30,2016,3483325.0,1156348.0,17.659
S13_4921_30,2016,3483575.0,1155468.0,4.089
S13_4921_30,2016,3483040.0,1155423.0,22.398
S13_4921_30,2016,3483675.0,1155778.0,2.744
S13_4921_30,2016,3484370.0,1156633.0,43.636
S13_4921_30,2016,3483545.0,1156448.0,15.862
S13_4921_30,2016,3484330.0,1155918.0,4.92
S13_4921_30,2016,3484390.0,1156203.0,3.122
S13_4921_30,2016,3483230.0,1156708.0,27.003
S13_4922_40,2016,3484875.0,1155803.0,9.051
S13_4922_40,2016,3485920.0,1155263.0,50.796
S13_4922_40,2016,3484780.0,1156623.0,8.602
S13_4922_40,2016,3484765.0,1156423.0,12.806
S13_4922_40,2016,3484845.0,1155998.0,18.177
S13_4922_40,2016,3485505.0,1155293.0,3.641
S13_4922_40,2016,3485840.0,1156483.0,40.29
S13_4922_40,2016,3485785.0,1156248.0,12.728
S13_4922_40,2016,3485310.0,1156013.0,31.151
S13_4922_40,2016,3484660.0,1156018.0,32.805
S13_4922_40,2016,3484885.0,1155643.0,32.324
S13_4922_40,2016,3485125.0,1156193.0,41.993
S13_4922_40,2016,3485180.0,1156273.0,56.309
S13_4922_40,2016,3485890.0,1155608.0,36.447
S13_4922_40,2016,3484885.0,1156393.0,32.821
S13_4922_40,2016,3484780.0,1155883.0,3.123
S13_4922_40,2016,3485505.0,1155688.0,10.549
S13_4922_40,2016,3485915.0,1155703.0,47.129
S13_4922_40,2016,3485880.0,1156083.0,2.795
S13_4922_40,2016,3485820.0,1155258.0,25.066
S13_4922_40,2016,3484595.0,1156268.0,14.629
S13_4922_40,2016,3485905.0,1155428.0,24.574
S13_4922_40,2016,3485470.0,1156223.0,12.452
S13_4922_40,2016,3485805.0,1156468.0,26.913
S13_4922_40,2016,3484825.0,1155543.0,44.053
S13_4922_40,2016,3485685.0,1155268.0,15.809
S13_4922_40,2016,3485665.0,1156648.0,4.482
S13_4922_40,2016,3484800.0,1155653.0,34.571
S13_4922_40,2016,3484700.0,1155433.0,11.109
S13_4922_40,2016,3485645.0,1156123.0,3.277
S13_4922_40,2016,3485915.0,1156343.0,60.0
S13_4922_40,2016,3484700.0,1155873.0,3.62
S13_4922_40,2016,3485400.0,1156208.0,13.118
S13_4922_40,2016,3484985.0,1156343.0,44.698
S13_4922_40,2016,3484755.0,1155773.0,5.824
S13_4922_40,2016,3485670.0,1155348.0,14.361
S13_4922_40,2016,3485870.0,1155743.0,52.382
S13_4922_40,2016,3485400.0,1155388.0,11.058
S13_4922_40,2016,3485565.0,1155903.0,22.992
S13_4922_40,2016,3485335.0,1155918.0,12.465
S13_4922_40,2016,3485855.0,1155633.0,46.776
S13_4922_40,2016,3484920.0,1155498.0,26.704
S13_4922_40,2016,3484830.0,1155408.0,20.197
S13_4922_40,2016,3485920.0,1155738.0,45.404
S13_4922_40,2016,3485910.0,1155263.0,50.24
S13_4922_40,2016,3485700.0,1156548.0,3.499
S13_4922_40,2016,3485610.0,1155488.0,2.135
S13_4922_40,2016,3485920.0,1155868.0,20.123
S13_4922_40,2016,3484620.0,1156188.0,35.341
S13_4922_40,2016,3485845.0,1155268.0,35.618
S13_4922_40,2016,3485530.0,1155293.0,9.968
S13_4922_40,2016,3485420.0,1155258.0,2.168
